step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud
554,TRANSFER,2994.43,C003671,0.0,0.0,C002489,0,0,0,0
554,CASH_IN,699.48,C002296,2306.1800000000003,3005.6600000000003,C003886,0,0,0,0
554,CASH_OUT,3174.15,C001778,0.0,0.0,C000902,0,0,0,0
554,PAYMENT,1182.02,C000348,0.0,0.0,C004092,0,0,0,0
554,TRANSFER,10991.15,C001855,0.0,0.0,C002372,0,0,0,1
554,CASH_OUT,1367.02,C003460,0.0,0.0,C001110,0,0,0,0
554,CASH_OUT,1059.2,C000941,1411.21,352.01,C002503,0,0,0,0
554,PAYMENT,943.11,C001177,0.0,0.0,C000234,0,0,0,0
554,CASH_OUT,328.46,C003329,0.0,0.0,C000797,0,0,0,0
554,PAYMENT,1035.52,C001664,6642.95,5607.43,C000746,0,0,0,0
554,CASH_OUT,1372.17,C001328,0.0,0.0,C003847,0,0,0,0
554,CASH_OUT,873.88,C002189,0.0,0.0,C002432,0,0,0,0
554,CASH_OUT,6684.44,C001908,8709.05,2024.6099999999997,C000078,0,0,0,0
554,PAYMENT,896.22,C002169,0.0,0.0,C003134,0,0,0,0
554,CASH_OUT,4195.79,C003808,7717.670000000004,3521.8800000000037,C003029,0,0,0,0
554,CASH_OUT,1486.27,C002666,0.0,0.0,C003958,0,0,0,0
554,PAYMENT,3952.94,C004508,2661.55,0.0,C003822,0,0,0,0
554,TRANSFER,5714.19,C000908,0.0,0.0,C003376,0,0,0,0
554,CASH_OUT,3015.82,C004969,0.0,0.0,C000442,0,0,0,0
554,PAYMENT,1159.37,C003666,0.0,0.0,C003865,0,0,0,0
554,TRANSFER,5522.77,C002030,0.0,0.0,C003252,0,0,0,0
554,CASH_OUT,2253.94,C003103,0.0,0.0,C001958,0,0,0,0
554,PAYMENT,1408.95,C000273,0.0,0.0,C003252,0,0,0,0
554,CASH_IN,6909.03,C003136,0.0,6909.03,C002209,0,0,1,0
554,TRANSFER,12891.26,C002756,4096.13,0.0,C003511,0,0,1,1
554,TRANSFER,9894.21,C001549,0.0,0.0,C000446,0,0,0,0
554,CASH_OUT,2254.31,C002527,0.0,0.0,C000545,0,0,0,0
554,PAYMENT,1408.05,C003217,8900.679999999998,7492.629999999998,C004921,0,0,1,0
554,CASH_OUT,3606.14,C004601,0.0,0.0,C004376,0,0,0,0
554,CASH_IN,921.54,C003013,929.91,1851.4499999999998,C001544,0,0,0,0
554,CASH_OUT,708.24,C003221,0.0,0.0,C002153,0,0,0,0
554,CASH_OUT,2789.64,C002157,4591.87,1802.23,C004144,0,0,1,0
554,CASH_OUT,5298.81,C002862,0.0,0.0,C003649,0,0,1,0
554,PAYMENT,781.49,C001827,0.0,0.0,C001427,0,0,0,0
554,CASH_OUT,1211.05,C004243,0.0,0.0,C001538,0,0,0,0
554,TRANSFER,2361.96,C003057,0.0,0.0,C001211,0,0,0,0
554,PAYMENT,1221.58,C000929,0.0,0.0,C003221,0,0,0,0
554,CASH_IN,4761.49,C001501,7629.73,12391.22,C002081,0,0,0,0
554,TRANSFER,15207.66,C000714,3248.8199999999997,0.0,C000897,0,0,1,1
554,CASH_OUT,1204.97,C001237,803.98,0.0,C003613,0,0,0,0
554,TRANSFER,5167.27,C000611,0.0,0.0,C001233,0,0,0,0
554,CASH_IN,4343.33,C004596,0.0,4343.33,C002216,0,0,0,0
554,CASH_OUT,3605.13,C000945,3501.6,0.0,C002469,0,0,0,0
554,CASH_IN,1645.89,C001838,2760.73,4406.62,C001365,0,0,1,0
554,CASH_OUT,4054.71,C000762,298.2500000000009,0.0,C000148,0,0,0,0
554,CASH_OUT,4644.65,C003499,0.0,0.0,C001314,0,0,0,0
554,PAYMENT,967.73,C001503,0.0,0.0,C003363,0,0,0,0
554,CASH_OUT,10000.0,C002605,0.0,0.0,C003069,0,0,0,0
554,CASH_OUT,4851.27,C000263,0.0,0.0,C001511,0,0,0,0
554,PAYMENT,276.22,C000423,0.0,0.0,C004231,0,0,0,0
554,PAYMENT,207.63,C000393,580.61,372.98,C001775,0,0,0,0
554,TRANSFER,21788.03,C004110,0.0,0.0,C000448,0,0,1,1
554,PAYMENT,2484.27,C004505,6596.969999999999,4112.699999999999,C001286,0,0,0,0
554,CASH_IN,2282.21,C000992,0.0,2282.21,C001245,0,0,1,0
554,CASH_IN,5000.0,C004535,2386.84,7386.84,C001408,0,0,0,0
554,TRANSFER,1064.8,C003551,0.0,0.0,C003031,0,0,0,0
554,DEBIT,834.59,C004618,0.0,0.0,C004707,0,0,0,0
554,TRANSFER,12388.04,C000457,0.0,0.0,C002252,0,0,0,1
554,PAYMENT,832.77,C002766,0.0,0.0,C000378,0,0,0,0
554,CASH_IN,424.12,C001957,60327.809999999976,60751.92999999998,C001554,0,0,0,0
554,TRANSFER,1068.6,C000054,791.72,0.0,C003040,0,0,0,0
554,PAYMENT,1396.34,C003158,26684.3,25287.96,C003081,0,0,0,0
554,CASH_IN,362.58,C004503,0.0,362.58,C001120,0,0,0,0
554,CASH_OUT,1689.59,C000471,2941.01,1251.4200000000003,C001263,0,0,0,0
554,CASH_OUT,10000.0,C001812,8158.65,0.0,C000526,0,0,0,0
554,CASH_IN,369.35,C003201,3448.59,3817.94,C000393,0,0,0,0
554,CASH_OUT,7891.81,C003401,0.0,0.0,C001851,0,0,1,0
554,CASH_OUT,20000.0,C001669,16051.5,0.0,C004529,0,0,1,1
554,CASH_IN,4064.17,C001285,0.0,4064.17,C003392,0,0,1,0
554,PAYMENT,5179.71,C004759,37270.52,32090.809999999998,C001657,0,0,1,0
554,CASH_IN,918.85,C001165,0.0,918.85,C002922,0,0,0,0
554,PAYMENT,1307.4,C002180,0.0,0.0,C002309,0,0,0,0
554,TRANSFER,631.8,C002173,0.0,0.0,C004296,0,0,0,0
554,TRANSFER,28134.26,C003288,3901.4399999999996,0.0,C004755,0,0,1,1
554,TRANSFER,13129.3,C002101,10236.3,0.0,C004492,0,0,0,1
554,CASH_IN,535.58,C001636,3247.85,3783.43,C002749,0,0,0,0
554,PAYMENT,1502.93,C000663,1918.8,415.8699999999999,C002443,0,0,0,0
554,PAYMENT,1076.98,C003583,0.0,0.0,C004625,0,0,0,0
554,PAYMENT,651.0,C000791,0.0,0.0,C004517,0,0,0,0
554,CASH_OUT,10000.0,C001562,8947.880000000001,0.0,C001005,0,0,0,0
554,TRANSFER,10795.76,C002829,921.22,0.0,C002833,0,0,0,1
554,CASH_OUT,899.69,C000176,0.0,0.0,C000509,0,0,0,0
554,CASH_OUT,3620.45,C001428,0.0,0.0,C000784,0,0,0,0
554,TRANSFER,1171.74,C003361,931.63,0.0,C001024,0,0,0,0
554,CASH_IN,1263.28,C004947,36965.490000000005,38228.770000000004,C004101,0,0,0,0
554,TRANSFER,2878.14,C003080,21450.730000000007,18572.590000000007,C003099,0,0,0,0
554,CASH_OUT,617.03,C000473,1379.18,762.1500000000001,C001788,0,0,0,0
554,CASH_IN,1540.8,C000772,0.0,1540.8,C002192,0,0,0,0
554,TRANSFER,1878.01,C000045,0.0,0.0,C002529,0,0,0,0
554,PAYMENT,2039.44,C003608,0.0,0.0,C001006,0,0,0,0
554,TRANSFER,2621.73,C001724,0.0,0.0,C004526,0,0,0,0
554,CASH_OUT,2733.67,C000474,0.0,0.0,C003106,0,0,0,0
554,CASH_IN,875.63,C001965,0.0,875.63,C002451,0,0,0,0
554,CASH_IN,472.2,C003620,0.0,472.2,C003314,0,0,0,0
554,CASH_OUT,878.67,C002731,664.26,0.0,C001084,0,0,0,0
554,CASH_IN,384.5,C003158,9476.509999999997,9861.009999999997,C000248,0,0,0,0
555,PAYMENT,1289.77,C002093,0.0,0.0,C000329,0,0,0,0
555,PAYMENT,1834.76,C003573,0.0,0.0,C004313,0,0,0,0
555,PAYMENT,803.04,C001847,0.0,0.0,C004347,0,0,0,0
555,CASH_IN,264.03,C004900,2000.5400000000002,2264.57,C002349,0,0,0,0
555,CASH_OUT,6937.43,C004022,0.0,0.0,C003593,0,0,1,0
555,PAYMENT,1581.77,C002448,2208.89,627.1199999999999,C002107,0,0,0,0
555,CASH_OUT,3796.76,C001498,1217.4699999999998,0.0,C001587,0,0,0,0
555,CASH_OUT,12470.78,C001833,4775.9,0.0,C004876,0,0,1,1
555,CASH_OUT,1424.84,C000508,0.0,0.0,C000433,0,0,0,0
555,CASH_OUT,4701.85,C001430,0.0,0.0,C000906,0,0,0,0
555,PAYMENT,774.16,C000674,10747.86,9973.7,C002878,0,0,0,0
555,PAYMENT,1961.78,C001374,0.0,0.0,C002070,0,0,0,0
555,PAYMENT,959.92,C001456,0.0,0.0,C001243,0,0,0,0
555,PAYMENT,1074.95,C000355,3739.7599999999998,2664.8099999999995,C001781,0,0,0,0
555,PAYMENT,1701.57,C002984,4064.38,2362.8100000000004,C003386,0,0,0,0
555,CASH_OUT,1438.69,C000000,31.8900000000001,0.0,C004579,0,0,1,0
555,TRANSFER,1457.74,C002784,7627.71,6169.97,C000750,0,0,0,0
555,CASH_OUT,5832.29,C001932,164978.18,159145.88999999998,C003066,0,0,0,0
555,TRANSFER,7716.59,C003044,1099.4900000000007,0.0,C002524,0,0,1,0
555,PAYMENT,3121.07,C004524,5325.66,2204.5899999999997,C002864,0,0,0,0
555,CASH_IN,487.82,C002539,0.0,487.82,C002602,0,0,0,0
555,CASH_OUT,1137.49,C001131,0.0,0.0,C003513,0,0,0,0
555,CASH_OUT,3188.4,C000291,2482.9600000000005,0.0,C000712,0,0,0,0
555,CASH_IN,517.29,C001022,4119.799999999999,4637.089999999999,C003657,0,0,0,0
555,CASH_IN,2271.63,C000832,19427.7,21699.33,C004754,0,0,0,0
555,TRANSFER,1502.81,C004234,1121.43,0.0,C002850,0,0,0,0
555,PAYMENT,736.37,C004997,0.0,0.0,C000239,0,0,0,0
555,CASH_OUT,1382.58,C004850,0.0,0.0,C001346,0,0,0,0
555,PAYMENT,1251.89,C002287,0.0,0.0,C002548,0,0,0,0
555,CASH_IN,3024.23,C000343,5241.6900000000005,8265.92,C002892,0,0,0,0
555,CASH_IN,312.79,C004297,0.0,312.79,C000215,0,0,0,0
555,CASH_OUT,828.08,C002989,32239.649999999998,31411.569999999996,C001154,0,0,0,0
555,PAYMENT,5000.0,C004348,27260.65,22260.65,C001934,0,0,0,0
555,TRANSFER,15402.28,C001194,239.31,0.0,C001635,0,0,1,1
555,TRANSFER,10592.0,C003328,2006.18,0.0,C003510,0,0,1,1
555,PAYMENT,1348.32,C003954,0.0,0.0,C000060,0,0,0,0
555,PAYMENT,2753.37,C002535,4174.4,1421.0299999999997,C000624,0,0,0,0
555,CASH_IN,801.87,C002834,0.0,801.87,C000975,0,0,0,0
555,TRANSFER,4034.37,C003344,0.0,0.0,C002652,0,0,0,0
555,CASH_OUT,2885.44,C003559,0.0,0.0,C001279,0,0,0,0
555,CASH_IN,1180.66,C001944,0.0,1180.66,C003412,0,0,0,0
555,CASH_OUT,1551.28,C004375,0.0,0.0,C004267,0,0,0,0
555,PAYMENT,3083.08,C003858,21770.96,18687.879999999997,C000903,0,0,0,0
555,CASH_OUT,719.98,C003960,62387.58000000001,61667.600000000006,C003554,0,0,0,0
555,CASH_OUT,1329.45,C003678,14617.21,13287.759999999998,C003558,0,0,0,0
555,TRANSFER,3267.14,C000365,0.0,0.0,C003177,0,0,0,0
555,PAYMENT,1811.78,C001134,0.0,0.0,C000808,0,0,1,0
555,CASH_OUT,4659.28,C002729,0.0,0.0,C001982,0,0,0,0
555,TRANSFER,1700.13,C001568,0.0,0.0,C001031,0,0,0,0
555,PAYMENT,1122.05,C001003,0.0,0.0,C004146,0,0,0,0
555,CASH_IN,489.57,C000321,1831.25,2320.82,C000346,0,0,0,0
555,PAYMENT,882.76,C002317,0.0,0.0,C004354,0,0,0,0
555,CASH_IN,1118.74,C002313,0.0,1118.74,C004753,0,0,0,0
555,CASH_OUT,6566.75,C004680,0.0,0.0,C000971,0,0,1,0
555,PAYMENT,332.8,C003368,5329.830000000006,4997.030000000006,C001204,0,0,0,0
555,CASH_OUT,689.38,C000977,752.06,62.67999999999995,C002543,0,0,0,0
555,CASH_OUT,2297.17,C000203,5000.0,2702.83,C002016,0,0,0,0
555,CASH_OUT,5469.49,C002208,0.0,0.0,C004492,0,0,1,0
555,CASH_OUT,2510.24,C004277,0.0,0.0,C001323,0,0,0,0
555,CASH_IN,4255.9,C003314,0.0,4255.9,C000476,0,0,0,0
555,CASH_OUT,1565.41,C002309,6335.45,4770.04,C003554,0,0,0,0
555,CASH_IN,370.89,C003011,0.0,370.89,C002735,0,0,0,0
555,CASH_OUT,3976.9,C004861,8568.060000000001,4591.160000000002,C004926,0,0,0,0
555,CASH_OUT,2528.42,C003769,0.0,0.0,C002055,0,0,0,0
555,CASH_IN,919.65,C000291,0.0,919.65,C000316,0,0,0,0
555,TRANSFER,854.43,C001439,2219.9,1365.4700000000003,C003052,0,0,0,0
555,CASH_OUT,851.14,C001419,0.0,0.0,C003496,0,0,0,0
555,CASH_OUT,696.98,C004704,0.0,0.0,C000430,0,0,0,0
555,CASH_IN,1454.43,C002200,0.0,1454.43,C002504,0,0,0,0
555,CASH_IN,653.76,C002298,4849.95,5503.71,C004092,0,0,0,0
555,TRANSFER,10285.36,C004187,0.0,0.0,C002581,0,0,0,1
555,CASH_OUT,8732.71,C000903,0.0,0.0,C003586,0,0,0,0
555,CASH_OUT,834.96,C001776,37741.66,36906.700000000004,C004490,0,0,0,0
555,CASH_OUT,1098.17,C003015,0.0,0.0,C000782,0,0,0,0
555,PAYMENT,1562.59,C002195,4084.13,2521.54,C004154,0,0,0,0
555,CASH_OUT,2598.99,C001687,4596.2699999999995,1997.2799999999997,C001261,0,0,0,0
555,PAYMENT,566.13,C004569,2526.74,1960.6099999999997,C003835,0,0,0,0
555,CASH_IN,571.85,C002458,0.0,571.85,C000285,0,0,0,0
555,PAYMENT,1439.13,C002370,313953.83000000013,312514.7000000001,C003625,0,0,0,0
555,CASH_IN,1630.99,C000807,13490.270000000008,15121.260000000007,C001420,0,0,0,0
555,DEBIT,1356.5,C004949,4186.84,2830.34,C003177,0,0,0,0
555,PAYMENT,681.29,C000146,0.0,0.0,C000986,0,0,0,0
555,CASH_OUT,2766.59,C003472,0.0,0.0,C000322,0,0,0,0
555,TRANSFER,5231.38,C002394,6166.5,935.1199999999999,C001652,0,0,0,0
555,CASH_IN,1347.21,C000876,16768.54,18115.75,C004911,0,0,0,0
555,PAYMENT,5000.0,C003764,0.0,0.0,C000397,0,0,0,0
555,CASH_OUT,6752.75,C000656,0.0,0.0,C003979,0,0,0,0
555,TRANSFER,3603.04,C004146,141694.41,138091.37,C003278,0,0,0,0
555,CASH_OUT,9325.31,C004620,0.0,0.0,C000479,0,0,1,0
555,PAYMENT,2582.07,C000383,0.0,0.0,C000684,0,0,0,0
555,CASH_IN,556.33,C002861,23049.77,23606.100000000002,C001096,0,0,0,0
555,PAYMENT,183.75,C004870,0.0,0.0,C001030,0,0,0,0
555,CASH_OUT,6337.06,C004858,3229.58,0.0,C002023,0,0,0,0
555,CASH_IN,1410.61,C004201,0.0,1410.61,C004124,0,0,0,0
555,CASH_OUT,1238.3,C001326,0.0,0.0,C000792,0,0,0,0
555,CASH_OUT,1160.1,C000438,0.0,0.0,C000040,0,0,0,0
555,PAYMENT,4214.62,C003396,1423.87,0.0,C002490,0,0,0,0
555,CASH_IN,936.64,C003260,0.0,936.64,C002160,0,0,0,0
555,PAYMENT,4055.53,C003699,8884.690000000002,4829.160000000002,C000617,0,0,0,0
555,TRANSFER,5969.57,C003696,0.0,0.0,C004818,0,0,0,0
555,CASH_OUT,9425.41,C002556,0.0,0.0,C001427,0,0,0,0
555,CASH_OUT,9114.48,C004900,0.0,0.0,C004998,0,0,1,0
555,PAYMENT,2270.73,C000627,25173.69,22902.96,C003460,0,0,1,0
555,TRANSFER,4560.07,C003508,434.69,0.0,C000821,0,0,0,0
555,CASH_OUT,3767.17,C001718,0.0,0.0,C002316,0,0,1,0
555,CASH_IN,5000.0,C002661,393.3,5393.3,C002226,0,0,0,0
555,CASH_OUT,1851.45,C004820,8042.08,6190.63,C001287,0,0,0,0
555,CASH_OUT,3662.12,C000765,5000.0,1337.88,C001738,0,0,0,0
555,CASH_IN,1186.54,C004723,4760.82,5947.36,C004741,0,0,0,0
555,CASH_OUT,5591.01,C001951,0.0,0.0,C002825,0,0,1,0
555,CASH_OUT,2973.22,C002524,30148.739999999994,27175.519999999993,C002293,0,0,0,0
555,PAYMENT,1158.82,C004624,2733.16,1574.34,C000440,0,0,0,0
555,PAYMENT,306.75,C003970,0.0,0.0,C000101,0,0,0,0
555,TRANSFER,9075.22,C000388,0.0,0.0,C000649,0,0,0,0
555,PAYMENT,4254.19,C002373,0.0,0.0,C000325,0,0,0,0
555,CASH_IN,545.05,C002772,5000.0,5545.05,C004339,0,0,0,0
555,CASH_OUT,2730.23,C004534,0.0,0.0,C000404,0,0,0,0
555,PAYMENT,1756.64,C001052,0.0,0.0,C000934,0,0,0,0
555,DEBIT,104.19,C000737,17929.749999999996,17825.559999999998,C003042,0,0,0,0
555,CASH_OUT,1988.77,C002629,0.0,0.0,C004004,0,0,0,0
555,CASH_OUT,2264.27,C003466,0.0,0.0,C000844,0,0,0,0
555,CASH_OUT,10412.1,C002478,3144.1300000000006,0.0,C004036,0,0,1,1
555,CASH_OUT,1261.58,C002139,37309.49,36047.909999999996,C000731,0,0,0,0
555,TRANSFER,2115.28,C001590,0.0,0.0,C001006,0,0,0,0
555,CASH_OUT,3134.2,C001692,0.0,0.0,C001159,0,0,0,0
555,TRANSFER,8039.01,C002513,37673.060000000005,29634.050000000003,C004013,0,0,0,0
555,PAYMENT,2296.29,C004628,0.0,0.0,C001130,0,0,1,0
555,PAYMENT,469.6,C001235,5074.35,4604.75,C004282,0,0,0,0
555,PAYMENT,968.34,C000072,317.91999999999996,0.0,C000738,0,0,0,0
555,PAYMENT,3928.59,C004127,1003.83,0.0,C000945,0,0,0,0
555,PAYMENT,1297.88,C000890,17678.45,16380.57,C003376,0,0,0,0
555,PAYMENT,3634.71,C000320,10703.16,7068.45,C003112,0,0,0,0
555,PAYMENT,2381.18,C001234,577.41,0.0,C004665,0,0,0,0
555,PAYMENT,4036.04,C003005,31055.52,27019.48,C003615,0,0,0,0
555,CASH_OUT,4036.27,C001934,0.0,0.0,C003722,0,0,0,0
555,PAYMENT,1053.3,C001952,0.0,0.0,C003160,0,0,0,0
555,CASH_IN,1409.08,C000597,0.0,1409.08,C002775,0,0,0,0
555,CASH_IN,3667.64,C004744,29979.56,33647.200000000004,C000410,0,0,0,0
556,CASH_OUT,3955.39,C000064,68447.75,64492.36,C000759,0,0,0,0
556,TRANSFER,22330.85,C004787,8434.2,0.0,C000917,0,0,1,1
556,CASH_OUT,3983.33,C000945,0.0,0.0,C001871,0,0,0,0
556,CASH_OUT,676.82,C004265,1581.21,904.39,C000565,0,0,0,0
556,PAYMENT,796.14,C002901,7401.799999999997,6605.659999999997,C001986,0,0,0,0
556,CASH_OUT,9341.26,C002419,5898.789999999999,0.0,C003247,0,0,1,0
556,TRANSFER,5880.62,C004969,2260.32,0.0,C004921,0,0,0,0
556,CASH_OUT,2190.26,C003112,0.0,0.0,C003172,0,0,0,0
556,CASH_OUT,910.7,C004106,2883.2,1972.4999999999998,C001197,0,0,0,0
556,CASH_OUT,2461.18,C003531,0.0,0.0,C004989,0,0,0,0
556,CASH_OUT,726.5,C001233,0.0,0.0,C002706,0,0,0,0
556,CASH_IN,645.21,C003595,0.0,645.21,C003344,0,0,0,0
556,PAYMENT,1434.0,C000902,0.0,0.0,C004862,0,0,0,0
556,CASH_OUT,4132.98,C000263,0.0,0.0,C004972,0,0,0,0
556,CASH_IN,2127.04,C002488,0.0,2127.04,C004825,0,0,0,0
556,CASH_IN,856.9,C001798,0.0,856.9,C004112,0,0,0,0
556,PAYMENT,2621.65,C000107,8180.189999999999,5558.539999999999,C004523,0,0,0,0
556,CASH_IN,1494.34,C001391,5000.0,6494.34,C002575,0,0,0,0
556,PAYMENT,188.5,C000214,4597.05,4408.55,C001878,0,0,0,0
556,CASH_OUT,3780.65,C003999,579.15,0.0,C004234,0,0,0,0
556,CASH_OUT,5415.41,C001621,0.0,0.0,C003814,0,0,1,0
556,CASH_OUT,5726.5,C000137,8824.179999999998,3097.6799999999985,C001464,0,0,0,0
556,PAYMENT,320.95,C002439,10297.26,9976.31,C004443,0,0,0,0
556,CASH_IN,1347.81,C001894,0.0,1347.81,C001711,0,0,0,0
556,PAYMENT,391.36,C000806,154.13,0.0,C002727,0,0,0,0
556,PAYMENT,1753.11,C002581,24926.819999999996,23173.709999999995,C001210,0,0,0,0
556,CASH_OUT,3762.3,C001405,0.0,0.0,C000320,0,0,0,0
556,CASH_OUT,1908.32,C002410,117.37,0.0,C001491,0,0,0,0
556,TRANSFER,3483.77,C000167,21486.980000000003,18003.210000000003,C004332,0,0,0,0
556,PAYMENT,507.56,C001717,13693.5,13185.94,C001523,0,0,0,0
556,CASH_IN,544.3,C001445,0.0,544.3,C003374,0,0,0,0
556,PAYMENT,3600.01,C001601,313.97,0.0,C002463,0,0,0,0
556,PAYMENT,598.51,C002556,3004.5199999999995,2406.0099999999993,C002574,0,0,0,0
556,CASH_OUT,5337.12,C003790,0.0,0.0,C004547,0,0,0,0
556,CASH_OUT,1493.97,C004443,0.0,0.0,C002607,0,0,0,0
556,PAYMENT,606.57,C001717,0.0,0.0,C004698,0,0,0,0
556,PAYMENT,956.04,C000237,4436.850000000013,3480.810000000013,C001953,0,0,0,0
556,CASH_OUT,879.65,C001969,0.0,0.0,C004564,0,0,0,0
556,PAYMENT,633.54,C002784,0.0,0.0,C000190,0,0,0,0
556,CASH_OUT,2534.33,C002990,2317.39,0.0,C002056,0,0,0,0
556,CASH_OUT,848.03,C002576,0.0,0.0,C002415,0,0,0,0
556,CASH_IN,554.79,C003516,7181.419999999995,7736.209999999995,C003416,0,0,0,0
556,CASH_OUT,2643.19,C000882,0.0,0.0,C002449,0,0,0,0
556,PAYMENT,1159.3,C004599,0.0,0.0,C002050,0,0,0,0
556,PAYMENT,1414.5,C000607,0.0,0.0,C002268,0,0,0,0
556,PAYMENT,3929.03,C001703,0.0,0.0,C002712,0,0,0,0
556,PAYMENT,3359.03,C003405,0.0,0.0,C004706,0,0,1,0
556,CASH_OUT,8076.64,C003259,0.0,0.0,C004149,0,0,1,0
556,PAYMENT,1079.64,C003277,0.0,0.0,C004613,0,0,0,0
556,CASH_OUT,2405.76,C003103,0.0,0.0,C004489,0,0,0,0
556,PAYMENT,1998.67,C001943,0.0,0.0,C001554,0,0,0,0
556,TRANSFER,2454.69,C004862,1931.5500000000002,0.0,C001212,0,0,0,0
556,CASH_IN,1950.54,C000397,0.0,1950.54,C001659,0,0,0,0
556,CASH_IN,448.83,C001468,0.0,448.83,C003235,0,0,0,0
556,CASH_IN,1204.05,C002805,0.0,1204.05,C002767,0,0,0,0
556,PAYMENT,1325.38,C002945,0.0,0.0,C002919,0,0,0,0
556,DEBIT,318.37,C003736,1482.8200000000004,1164.4500000000003,C000413,0,0,0,0
556,PAYMENT,1478.03,C004496,0.0,0.0,C000294,0,0,0,0
556,TRANSFER,20070.44,C003678,4064.4299999999994,0.0,C003520,0,0,1,1
556,CASH_IN,5000.0,C003712,5417.7,10417.7,C003021,0,0,0,0
556,PAYMENT,273.17,C003026,3322.84,3049.67,C001108,0,0,0,0
556,CASH_IN,2607.97,C004635,869.23,3477.2,C002580,0,0,0,0
556,CASH_OUT,1282.72,C003030,0.0,0.0,C003814,0,0,0,0
556,CASH_OUT,3878.06,C001089,0.0,0.0,C003190,0,0,0,0
556,CASH_IN,580.52,C001230,0.0,580.52,C003608,0,0,0,0
556,CASH_IN,1233.35,C000271,1663.69,2897.04,C002126,0,0,0,0
556,PAYMENT,2263.27,C002198,1396.99,0.0,C001583,0,0,0,0
556,PAYMENT,1995.97,C004650,0.0,0.0,C003101,0,0,0,0
556,CASH_OUT,4215.43,C002408,0.0,0.0,C002529,0,0,0,0
556,CASH_IN,628.42,C000191,1312.6899999999998,1941.1099999999997,C000907,0,0,0,0
556,DEBIT,1125.26,C002083,322.19999999999936,0.0,C004439,0,0,0,0
556,CASH_OUT,3188.92,C002073,10543.740000000002,7354.8200000000015,C001740,0,0,0,0
556,CASH_IN,568.34,C000796,0.0,568.34,C002901,0,0,0,0
556,CASH_IN,3894.0,C003362,47884.37,51778.37,C003931,0,0,1,0
556,TRANSFER,874.69,C002459,1296.27,421.5799999999999,C004486,0,0,0,0
556,PAYMENT,1645.7,C001820,0.0,0.0,C001000,0,0,0,0
556,DEBIT,274.91,C001057,0.0,0.0,C004697,0,0,0,0
556,CASH_OUT,14037.28,C000421,4862.219999999999,0.0,C004065,0,0,1,1
556,CASH_OUT,1969.99,C004195,0.0,0.0,C000619,0,0,0,0
556,DEBIT,657.82,C000673,0.0,0.0,C002459,0,0,0,0
556,PAYMENT,2210.09,C002215,0.0,0.0,C004978,0,0,0,0
556,CASH_OUT,2373.85,C003079,273.38,0.0,C003060,0,0,0,0
556,CASH_OUT,7494.58,C003119,18393.440000000002,10898.860000000002,C000840,0,0,1,0
556,CASH_OUT,1345.46,C002244,4082.16,2736.7,C001335,0,0,0,0
556,CASH_OUT,10000.0,C003557,0.0,0.0,C000527,0,0,0,0
556,CASH_IN,678.17,C001459,0.0,678.17,C003023,0,0,0,0
556,TRANSFER,10689.03,C003267,0.0,0.0,C000104,0,0,1,1
556,PAYMENT,5000.0,C000030,3564.72,0.0,C001876,0,0,0,0
556,CASH_IN,417.88,C002805,3218.91,3636.79,C002825,0,0,0,0
556,PAYMENT,4081.45,C004564,5860.38,1778.9300000000003,C000549,0,0,1,0
556,CASH_OUT,1858.86,C002830,1743.63,0.0,C002531,0,0,0,0
556,CASH_OUT,7700.24,C001363,0.0,0.0,C001997,0,0,0,0
556,PAYMENT,1833.66,C000812,17075.7,15242.04,C003792,0,0,0,0
556,CASH_OUT,1669.61,C003261,0.0,0.0,C000147,0,0,0,0
556,PAYMENT,1283.43,C000658,9479.550000000001,8196.12,C004396,0,0,0,0
556,PAYMENT,1566.97,C004192,1708.98,142.01,C000441,0,0,0,0
556,PAYMENT,706.39,C002463,0.0,0.0,C001927,0,0,0,0
556,CASH_OUT,9047.9,C000931,0.0,0.0,C004900,0,0,1,0
556,TRANSFER,1846.95,C002284,0.0,0.0,C001887,0,0,0,0
556,TRANSFER,11959.08,C003797,6659.4,0.0,C002474,0,0,1,1
556,DEBIT,266.47,C002071,0.0,0.0,C003541,0,0,0,0
556,DEBIT,372.45,C004519,0.0,0.0,C003373,0,0,0,0
556,CASH_OUT,4995.95,C000189,1450.2399999999998,0.0,C004748,0,0,0,0
556,CASH_IN,579.12,C004458,1862.11,2441.23,C000295,0,0,0,0
556,CASH_OUT,2545.57,C000794,0.0,0.0,C004911,0,0,0,0
556,CASH_OUT,1812.12,C001547,0.0,0.0,C000291,0,0,0,0
556,DEBIT,440.29,C004646,2934.63,2494.34,C003817,0,0,0,0
556,CASH_OUT,2835.75,C000055,557.52,0.0,C004617,0,0,0,0
556,CASH_OUT,1224.22,C000624,6408.7300000000005,5184.51,C003853,0,0,0,0
556,CASH_OUT,1976.84,C003629,531.93,0.0,C001718,0,0,0,0
556,PAYMENT,2491.62,C004060,2457.02,0.0,C004381,0,0,1,0
556,CASH_OUT,11896.7,C003178,0.0,0.0,C002958,0,0,1,1
556,CASH_OUT,2048.51,C004257,0.0,0.0,C001886,0,0,0,0
556,CASH_OUT,1722.66,C002638,0.0,0.0,C002137,0,0,0,0
556,TRANSFER,29096.44,C003265,0.0,0.0,C000352,0,0,1,1
